5.0,0.25717778,-0.02328523,-0.014653762,-0.938404,-0.92009078,-0.66768331,-0.95250112,-0.92524867,-0.67430222,-0.89408755,-0.55457721,-0.46622295,0.71720847,0.6355024,0.78949666,-0.87776423,-0.99776606,-0.99841381,-0.93434525,-0.97566897,-0.94982365,-0.8304778,-0.16808416,-0.37899553,0.24621698,0.52120364,-0.48779311,0.48228047,-0.045462113,0.21195505,-0.13489443,0.13085848,-0.014176313,-0.10597085,0.073544013,-0.17151642,0.040062978,0.076988933,-0.49054573,-0.70900265,0.93648925,-0.28271916,0.11528825,-0.92542727,-0.93701413,-0.56428842,-0.93001992,-0.93782195,-0.6055877,0.90608259,-0.27924413,0.15289519,0.9444614,-0.26215956,-0.076161676,-0.01782692,0.82929682,-0.8646206,-0.96779531,-0.94972666,-0.9461192,-0.75971815,-0.42497535,-1.0,0.21922731,-0.43025357,0.43104828,-0.43183892,0.4327738,-0.79546772,0.78131389,-0.78039147,0.78527158,-0.98441024,0.98717986,-0.98941477,0.98768613,0.98058028,-0.99635177,-0.96011706,0.072046007,0.045754401,-0.10604266,-0.90668276,-0.93801639,-0.93593583,-0.91608093,-0.93672546,-0.94905379,-0.90322415,-0.94981833,-0.89140347,0.89847935,0.95018164,0.94615279,-0.93067288,-0.99504593,-0.99749551,-0.9970156
5.0,0.28602671,-0.013163359,-0.11908252,-0.97541469,-0.9674579,-0.94495817,-0.9867988,-0.96840133,-0.9458234,-0.89408755,-0.55457721,-0.80601325,0.76803131,0.68369799,0.79670578,-0.96909654,-0.99957952,-0.99964558,-0.99772028,-0.9940063,-0.97363671,-0.95071985,-0.30243696,-0.34824317,-0.40478535,0.5074924,-0.15649451,0.040673682,0.27299122,0.19756581,-0.19455563,0.41141089,-0.3404662,0.07755506,-0.084024482,0.035304993,-0.010082532,-0.1049829,-0.42913351,0.39917698,0.92740359,-0.28921515,0.15256831,-0.98905711,-0.9838872,-0.96478113,-0.98899958,-0.98315936,-0.96520631,0.85617578,-0.30487004,0.15289519,0.9444614,-0.26215956,0.14901318,0.057676487,0.80557472,-0.85816306,-0.95723959,-0.98840345,-0.98168751,-0.97121523,-0.72888396,-1.0,-0.46504709,-0.50988188,0.52542419,-0.54024472,0.55444699,-0.74568691,0.73317067,-0.73739047,0.74869829,-0.8451508,0.86929012,-0.89306457,0.91311888,0.94523268,-0.9114153,-0.73853452,0.070180689,-0.017876016,-0.0017206291,-0.94920395,-0.97269891,-0.9777267,-0.96931198,-0.97372273,-0.97861789,-0.91509297,-0.98124288,-0.97767968,0.89847935,0.96773819,0.96609479,-0.97430719,-0.99837377,-0.99936483,-0.99942623
5.0,0.27548482,-0.02605042,-0.11815167,-0.99381904,-0.96992551,-0.96274798,-0.99440345,-0.97073498,-0.96348267,-0.93926027,-0.56851222,-0.79911648,0.84830517,0.66786423,0.82244227,-0.97678232,-0.99995394,-0.99956975,-0.99872003,-0.99345592,-0.97426614,-0.96497584,-0.61791591,-0.69549015,-0.53669293,0.24214739,-0.11499664,0.032702974,0.19238524,-0.011944661,-0.063362847,0.47081883,-0.50739515,0.18853579,-0.23157509,0.6321196,-0.55070789,0.3056533,-0.32384772,0.2797865,0.92991503,-0.28751284,0.14608559,-0.9959365,-0.98825055,-0.98157964,-0.99597586,-0.98862874,-0.98025468,0.85626909,-0.30487004,0.1394543,0.94870433,-0.26166084,0.14496859,0.040560726,0.81204402,-0.85994675,-0.96096499,-0.99596709,-0.98962352,-0.97878183,-0.82339277,-1.0,-0.52957687,-0.29498626,0.30501153,-0.31523938,0.32578888,-0.2316402,0.16870044,-0.15520339,0.16403982,-0.42945923,0.4403016,-0.45062723,0.45789246,0.5484322,-0.33486414,0.59030151,0.069367784,-0.0049081456,-0.013672983,-0.9910699,-0.97140413,-0.97286744,-0.99065263,-0.97300433,-0.975037,-0.99181303,-0.97526947,-0.96185531,0.99384985,0.97634926,0.96609479,-0.98182889,-0.99989929,-0.99931827,-0.99923589
5.0,0.27029822,-0.032613869,-0.11752018,-0.99474279,-0.97326761,-0.96709068,-0.99527433,-0.97447101,-0.96889736,-0.93860975,-0.56851222,-0.79911648,0.84830517,0.66786423,0.82244227,-0.97441843,-0.99995341,-0.99933025,-0.99893324,-0.99523552,-0.97873945,-0.96998178,-0.74957839,-0.89922596,-0.55381256,0.17468358,-0.05133189,0.034199645,0.15363891,0.030767373,-0.12927714,0.44610006,-0.4194957,0.27149343,-0.22576856,0.41637605,-0.28644496,-0.063792012,-0.16711114,0.54491607,0.92888137,-0.29339576,0.14292592,-0.99313918,-0.97041923,-0.99159167,-0.99297907,-0.97122402,-0.99312669,0.85626909,-0.3051008,0.13612413,0.94730895,-0.27291573,0.1421073,0.046105932,0.80937944,-0.85371325,-0.96271302,-0.99248248,-0.97263236,-0.99598822,-0.82339277,-1.0,-0.70015711,-0.34301596,0.35897486,-0.37519077,0.39177598,-0.23303596,0.17624095,-0.16936807,0.18487431,-0.29657267,0.30378746,-0.31067969,0.31496427,0.98553447,0.65316881,0.74651771,0.074852891,0.032274322,0.012141275,-0.99080161,-0.97289567,-0.97592527,-0.98978891,-0.97298272,-0.97822294,-0.99181303,-0.97526947,-0.96185531,0.99384985,0.97634926,0.96969916,-0.98253111,-0.99989518,-0.99937319,-0.99935823
5.0,0.27483295,-0.027847788,-0.12952716,-0.99385248,-0.96744548,-0.97829499,-0.9941114,-0.96595259,-0.977346,-0.93860975,-0.56083065,-0.82589413,0.84917942,0.67069978,0.8298973,-0.97528294,-0.99995365,-0.99946722,-0.99882326,-0.9934979,-0.96703221,-0.97625674,-0.59057612,-0.74020649,-0.79941868,0.11557032,-0.028922657,-0.032804045,0.29434042,0.00062990779,-0.045271518,0.16841922,-0.068156475,0.074384052,0.02713754,-0.14593145,-0.0501972,0.23515128,0.2904867,0.45771815,0.92659966,-0.30296094,0.13830674,-0.99557462,-0.97096035,-0.96808532,-0.99552777,-0.97090478,-0.96859478,0.85394172,-0.31255214,0.1335407,0.94622096,-0.2791896,0.13093136,0.055350903,0.80350015,-0.84337839,-0.96513659,-0.99556849,-0.97159815,-0.96897659,-0.83012354,-1.0,-0.30187068,-0.48174187,0.53851022,-0.59632116,0.6552316,-0.49333082,0.46267719,-0.46546345,0.48294003,-0.53554547,0.54431686,-0.55294965,0.55873969,0.99834549,0.91623607,0.92859521,0.078376795,0.022276764,0.0027484994,-0.99207239,-0.97867004,-0.98661202,-0.99104054,-0.97680327,-0.98502772,-0.99401216,-0.98640606,-0.98557634,0.99385073,0.98024943,0.98481812,-0.98666013,-0.99991464,-0.99956842,-0.9997137
5.0,0.27921995,-0.018620399,-0.11390197,-0.99445523,-0.97041688,-0.96531629,-0.99458514,-0.9694806,-0.96589686,-0.93785626,-0.56083065,-0.80115234,0.85098516,0.67559005,0.8298973,-0.98098153,-0.99996074,-0.99971633,-0.99893434,-0.99486027,-0.97633537,-0.97033714,-0.5387699,-0.50544163,-0.47887278,0.18428022,-0.19590873,0.22991372,0.099038746,-0.090630163,0.094655111,0.026962883,0.10867399,-0.021761989,-0.01669594,0.026450136,0.019243244,0.32285286,0.41854005,0.72757703,0.92566317,-0.30893973,0.1305608,-0.99884225,-0.99073872,-0.97123186,-0.99884348,-0.99119264,-0.9708445,0.85157325,-0.32370024,0.12929849,0.94619965,-0.27941631,0.12892889,0.049088504,0.80108949,-0.83679049,-0.96909175,-0.99884686,-0.99287625,-0.97185451,-0.71996734,-1.0,-0.39214423,-0.52620824,0.58236195,-0.63931169,0.69711357,-0.5885098,0.57404071,-0.58731299,0.61225549,-0.57368235,0.58107483,-0.58824407,0.59242956,0.73826716,0.52830025,0.95273968,0.075980393,0.017519217,0.0082080614,-0.99383436,-0.97910289,-0.98760636,-0.99346538,-0.9760191,-0.9845059,-0.99332002,-0.98640606,-0.99260299,0.9899897,0.98867133,0.98683078,-0.9873007,-0.99993901,-0.99958191,-0.99974094
5.0,0.27974586,-0.018271026,-0.10399988,-0.99581919,-0.97635361,-0.97772468,-0.99599613,-0.97366485,-0.97925263,-0.93785626,-0.56425951,-0.80115234,0.85151484,0.68811875,0.83393718,-0.98684855,-0.99997283,-0.99980073,-0.99944061,-0.99584132,-0.97424401,-0.98197058,-0.57304146,-0.52531459,-0.41040893,0.19520689,-0.096031551,0.10707956,0.0060297659,-0.17808069,0.17376411,-0.012384807,0.10808261,-0.02922869,0.069939902,-0.077463651,0.17894056,0.24272242,0.39019627,0.67710191,0.92613663,-0.30956386,0.12856658,-0.9974362,-0.99656801,-0.98820362,-0.99748934,-0.99667985,-0.98772729,0.85255212,-0.32796467,0.12128124,0.94619965,-0.27941631,0.12892889,0.046365143,0.80230786,-0.83609454,-0.97010054,-0.99776436,-0.99678241,-0.98648808,-0.78241757,-1.0,-0.70815752,-0.45715255,0.49082033,-0.52482601,0.55925629,-0.49329563,0.48529369,-0.51118317,0.5503631,-0.56170802,0.57787881,-0.59373119,0.6064573,0.93352269,0.91921037,0.86448388,0.074134632,-0.0003745209,-0.0073042715,-0.99422833,-0.98407463,-0.98777624,-0.99409736,-0.98189588,-0.9850156,-0.99332002,-0.9888109,-0.99174351,0.9899897,0.98607478,0.9881318,-0.98938842,-0.99994403,-0.9997203,-0.99974557
5.0,0.27460055,-0.02503513,-0.11683085,-0.99559442,-0.98206892,-0.98526237,-0.99534087,-0.9814849,-0.98460957,-0.94126341,-0.56886948,-0.82129615,0.85109599,0.68658842,0.83393718,-0.98565718,-0.99997006,-0.99975775,-0.9995918,-0.99463972,-0.98361583,-0.9834902,-0.6443871,-0.78179561,-0.67806254,0.086985204,-0.0021782407,0.0084439756,-0.019358811,0.033451319,-0.031300372,0.11781366,-0.10296575,-0.015715181,0.092516532,-0.13979089,0.079298862,0.13712098,0.43251064,0.47940306,0.92658621,-0.3107735,0.12958012,-0.99739076,-0.98755709,-0.98979864,-0.99763655,-0.98786893,-0.99031955,0.85260921,-0.32796467,0.12128124,0.94596407,-0.28495663,0.12824614,0.053222813,0.80346491,-0.83472129,-0.96960725,-0.99797243,-0.98983801,-0.99157887,-0.87638529,-1.0,-0.8327494,-0.44323988,0.4504302,-0.45751294,0.46462049,-0.51188724,0.47497571,-0.46972645,0.47867073,-0.37897193,0.38808207,-0.39709622,0.40357704,0.69360083,0.93392935,0.8536806,0.076194451,-0.0037109707,0.005193806,-0.9947049,-0.98932695,-0.99154634,-0.99457049,-0.98850168,-0.99022167,-0.99488486,-0.99462984,-0.99174351,0.99521071,0.98607478,0.9881318,-0.99338278,-0.99994991,-0.99983991,-0.99983973
5.0,0.27252874,-0.020954013,-0.11447249,-0.99678413,-0.97590627,-0.98659699,-0.99702932,-0.97373534,-0.98555648,-0.94126341,-0.56428961,-0.82129615,0.84975268,0.68658842,0.84087534,-0.98738956,-0.99997638,-0.99977104,-0.99967863,-0.9969622,-0.97293162,-0.98211812,-0.75102909,-0.59582502,-0.61563407,0.17916486,-0.11705042,0.14868708,-0.082409438,0.1886822,-0.10296573,0.059483081,-0.078120982,0.18776834,-0.10689465,0.010262124,0.092769788,0.049340205,0.17138147,0.45815861,0.92555526,-0.31573741,0.12642607,-0.99514632,-0.98097747,-0.98127764,-0.99493386,-0.98079018,-0.98079564,0.85260921,-0.32850166,0.12126266,0.94536571,-0.28847057,0.12594389,0.056292582,0.80081301,-0.82905365,-0.97112278,-0.99454947,-0.98002715,-0.97954289,-0.69300335,-1.0,-0.60179638,-0.45441992,0.46013355,-0.46564834,0.47109866,-0.32996535,0.26484414,-0.24214599,0.23905625,-0.35899564,0.36365651,-0.36813839,0.3700706,0.98466659,0.9933892,0.99797651,0.079175213,0.025020978,0.0020811765,-0.99554308,-0.99025204,-0.99328658,-0.99536999,-0.98858524,-0.99145757,-0.99488486,-0.99562414,-0.9940127,0.99521071,0.99351841,0.99168244,-0.99415506,-0.99995966,-0.99985826,-0.99987851
5.0,0.2757457,-0.010371994,-0.09977589,-0.99837313,-0.98693291,-0.9910219,-0.99866291,-0.98713965,-0.99108432,-0.94376125,-0.56428961,-0.81432563,0.84975268,0.68922983,0.84737582,-0.99110378,-0.99999154,-0.99983492,-0.99973485,-0.99859886,-0.98980896,-0.98928972,-0.76858336,-0.43323793,-0.39328675,0.39409003,-0.17537723,0.13718364,0.18434982,0.083437153,-0.021274865,0.038584767,-0.065816959,0.42912522,-0.27979818,0.15752764,-0.052535204,0.012899289,-0.07838156,0.25741515,0.92417336,-0.3175966,0.1245839,-0.99800172,-0.98939331,-0.99196835,-0.99791812,-0.98990488,-0.9926106,0.85020163,-0.33207944,0.11805617,0.94442809,-0.28847057,0.12594389,0.053761724,0.79725941,-0.82692917,-0.97200939,-0.99787221,-0.99142466,-0.99400663,-1.0,-1.0,-0.78618011,-0.4430079,0.46643649,-0.48988673,0.51345808,-0.2778256,0.20762595,-0.18315639,0.17982801,-0.32368703,0.3318021,-0.33983222,0.34544263,-0.78945759,-0.71051977,0.98382509,0.077145726,0.018711721,0.011466155,-0.99636877,-0.99148028,-0.99279344,-0.99610539,-0.98879884,-0.98980846,-0.99435966,-0.99784205,-0.99586157,0.99728549,0.99351841,0.99619136,-0.99392766,-0.99996864,-0.99988165,-0.99986763
5.0,0.27859589,-0.015231928,-0.098908415,-0.99878507,-0.98194306,-0.99137882,-0.99882827,-0.98001498,-0.99140887,-0.94376125,-0.56701655,-0.81432563,0.85284257,0.68910558,0.84927107,-0.99198872,-0.99999437,-0.9998622,-0.99971984,-0.99855557,-0.9797556,-0.98973381,-0.71489166,-0.50360099,-0.38538779,0.35477721,-0.10528034,0.14642804,0.0962501,0.25223213,-0.15216575,0.18710233,-0.16075283,0.46900993,-0.27580028,0.12530811,-0.031152987,-0.082045196,0.038599037,0.28058214,0.92371888,-0.31398567,0.12787786,-0.99896777,-0.98598299,-0.98116601,-0.99897086,-0.98580211,-0.98049987,0.849609,-0.33037597,0.12182302,0.94442809,-0.28782218,0.12609141,0.05188358,0.79609163,-0.83107101,-0.97042471,-0.99895497,-0.98618612,-0.97894194,-1.0,-1.0,-0.55943636,-0.18215341,0.20650795,-0.23125939,0.25648813,-0.1332974,0.051813154,-0.02541594,0.024373466,-0.30268353,0.31521359,-0.32780379,0.33812431,-0.49682181,-0.21721553,0.95278995,0.073410891,0.0048205158,0.0055513158,-0.99667303,-0.98624441,-0.99071275,-0.99658008,-0.98445124,-0.9884975,-0.99435966,-0.99006737,-0.99171861,0.99728549,0.99054976,0.98449639,-0.99237528,-0.99997176,-0.99977341,-0.99982011
5.0,0.27915178,-0.021879444,-0.10973077,-0.99778103,-0.99295121,-0.98568028,-0.99771026,-0.99267821,-0.98493952,-0.94397942,-0.57705639,-0.81988307,0.85231707,0.68910558,0.8403582,-0.99306638,-0.99998802,-0.99992301,-0.99970729,-0.99683066,-0.99331348,-0.9847046,-0.66279533,-0.86864008,-0.54633046,0.506407,-0.20382626,0.2163525,0.030842127,0.32136366,-0.12226608,0.16599015,-0.10508825,0.32784155,-0.1219555,0.18780079,-0.063360463,-0.058110832,0.15346347,-0.16783003,0.92403746,-0.31295562,0.1314731,-0.99837133,-0.99227971,-0.99206883,-0.99835184,-0.99232208,-0.99266498,0.84987995,-0.33037597,0.12282772,0.94443144,-0.28447663,0.13076235,0.059305717,0.79691015,-0.83225451,-0.96867393,-0.99827281,-0.99245766,-0.99403407,-1.0,-1.0,-0.70815752,-0.17658609,0.21868475,-0.26128084,0.30441708,0.11008301,-0.21496033,0.2496085,-0.25207368,-0.14224386,0.15476968,-0.16723777,0.17759189,-0.89441364,0.8979182,-0.64294532,0.073495012,0.01105182,-0.01853629,-0.99404984,-0.98465144,-0.98674551,-0.9941206,-0.98282101,-0.98400954,-0.99439263,-0.99006737,-0.99171861,0.9918193,0.99054976,0.98449639,-0.98934404,-0.99994176,-0.99973519,-0.99971702
5.0,0.27454383,-0.023145294,-0.1125396,-0.99620456,-0.9915728,-0.98751828,-0.99652049,-0.99206114,-0.98712777,-0.94128565,-0.57705639,-0.82039013,0.84746396,0.68582588,0.8403582,-0.99154451,-0.99997513,-0.99988915,-0.99973205,-0.99624498,-0.99343941,-0.98804669,-0.68225522,-0.92096669,-0.63430021,0.53008891,-0.30835299,0.29716582,-0.11896804,0.17123853,-0.070389855,0.12409868,-0.13711897,0.27238346,-0.095631103,0.18960221,-0.13496848,0.282449,-0.12536478,-0.30355494,0.92445923,-0.31568266,0.13103466,-0.9992491,-0.99095888,-0.98946132,-0.99922217,-0.99124071,-0.9890909,0.84993008,-0.33162241,0.12282772,0.94487147,-0.28741586,0.13097265,0.066350772,0.79799387,-0.82913604,-0.96888957,-0.99920932,-0.99208929,-0.98859773,-1.0,-1.0,-0.69496821,-0.1830444,0.20049237,-0.21770929,0.23477373,-0.055841037,-0.0036664678,0.0010186052,0.02903872,-0.052727064,0.059661916,-0.066414171,0.071121576,-0.34120574,-0.077434699,0.86195288,0.076245658,0.0061658182,-0.0034026214,-0.99195764,-0.9882498,-0.98820739,-0.9914535,-0.98534918,-0.986344,-0.99081662,-0.99625132,-0.99103895,0.9918193,0.99452159,0.98476484,-0.98975463,-0.99991297,-0.99981814,-0.99975709
5.0,0.26906631,-0.027685967,-0.11017794,-0.9968836,-0.9864395,-0.9884791,-0.99749785,-0.9873889,-0.98948651,-0.94128565,-0.57905293,-0.82229615,0.84500153,0.67356189,0.83350929,-0.98802232,-0.99996767,-0.99971258,-0.99977731,-0.99725271,-0.99045895,-0.98843258,-0.84796284,-0.94675409,-0.60726127,0.43976028,-0.30982735,0.27089578,-0.32156589,0.039008418,-0.028533382,0.10982973,-0.08506354,0.41054652,-0.2104856,0.053192392,0.20801905,0.3984418,0.090508523,0.14579413,0.92317418,-0.31981835,0.12898325,-0.99281837,-0.98326068,-0.99353816,-0.9928371,-0.98363506,-0.9942099,0.84993008,-0.3350033,0.12178876,0.94071289,-0.29523672,0.13041651,0.06962914,0.79469507,-0.82434046,-0.9699021,-0.99313179,-0.98489241,-0.99685622,-0.92562664,-1.0,-0.90585081,-0.26369722,0.27198002,-0.28054432,0.28951202,-0.14337615,0.083362225,-0.079360873,0.10033392,-0.43923586,0.45963286,-0.47996981,0.49762115,0.99273812,0.62426854,0.71351894,0.079173934,0.018495729,0.018553835,-0.99361731,-0.98564396,-0.99061427,-0.99348564,-0.98352596,-0.98928107,-0.99081662,-0.99290962,-0.99103895,0.99551573,0.98264569,0.99255188,-0.99115393,-0.99993614,-0.9997592,-0.99981728
5.0,0.27557925,-0.018936424,-0.097409776,-0.99606469,-0.96822549,-0.98069598,-0.99621791,-0.9646265,-0.98234713,-0.94325196,-0.56154593,-0.813402,0.84500153,0.67356189,0.83350929,-0.9832191,-0.99997503,-0.99968053,-0.99938978,-0.99592115,-0.9660427,-0.98223493,-0.69562051,-0.4691105,-0.3249258,0.38196415,-0.20870679,0.23204922,-0.458549,0.16315702,-0.18881566,0.28386525,-0.17224921,0.18743214,-0.097563471,-0.1404075,0.19011712,0.60253431,0.59282798,0.68527583,0.92036099,-0.32552855,0.12910023,-0.99243056,-0.98164027,-0.99003989,-0.99231154,-0.98123975,-0.99129404,0.84907428,-0.33794487,0.12369832,0.9397476,-0.29772735,0.13037359,0.080038812,0.78747902,-0.81762586,-0.96984231,-0.9924017,-0.98128515,-0.99577314,-0.68885425,-1.0,-0.82612267,-0.12637186,0.1241997,-0.12214089,0.12032175,-0.28472467,0.21711367,-0.1949081,0.19359886,-0.51393365,0.52240687,-0.5306624,0.53603417,0.99749518,-0.37314987,-0.36407373,0.075745215,0.031020344,0.015751456,-0.99417651,-0.98532987,-0.991535,-0.99517938,-0.98395754,-0.98990378,-0.99300441,-0.99290962,-0.99199924,0.99024654,0.98264569,0.9930126,-0.99218086,-0.99994339,-0.9997506,-0.99983913
5.0,0.28193083,-0.004880615,-0.086106145,-0.98907559,-0.95900626,-0.97302388,-0.99378223,-0.96795291,-0.97784784,-0.9205047,-0.53516496,-0.78127674,0.83016967,0.66759034,0.84233505,-0.97144806,-0.99989015,-0.99925302,-0.99857223,-0.99759856,-0.97968187,-0.98470873,-0.46735229,-0.15614281,-0.16478573,0.26516667,-0.0096247476,0.020398101,-0.22625345,0.040190698,-0.14252919,0.35258251,-0.16325465,0.19522309,-0.20859998,0.17588734,-0.12417731,0.26865667,0.1061725,0.61326674,0.91979943,-0.32576314,0.13401665,-0.99519236,-0.98160614,-0.96913566,-0.99526477,-0.98206439,-0.96868137,0.84755628,-0.33655778,0.13228229,0.9397476,-0.29772735,0.13037359,0.092733075,0.78603868,-0.81734739,-0.96735469,-0.99552028,-0.9839214,-0.96711299,-0.70171731,-1.0,-0.40160973,-0.13401154,0.16865736,-0.20404638,0.24024044,-0.5384076,0.51736485,-0.52719792,0.55026887,-0.72365378,0.742811,-0.76185514,0.77768105,0.99893677,0.91167221,0.92052745,0.065217218,-0.010943663,-0.025885472,-0.97944868,-0.96940183,-0.98769745,-0.98645208,-0.9719588,-0.98629951,-0.97744369,-0.98179765,-0.99199347,0.95740553,0.95217525,0.98572195,-0.98390577,-0.9996498,-0.99923955,-0.99974265
5.0,0.31107792,-0.019430625,-0.10186634,-0.9366878,-0.84018585,-0.81682639,-0.94133717,-0.84883267,-0.81260643,-0.84158181,-0.45722898,-0.67023883,0.83412632,0.64636017,0.79627178,-0.87853677,-0.99750999,-0.99453317,-0.98272679,-0.95614208,-0.90024274,-0.82931323,0.012172173,-0.34808552,-0.22394347,-0.068418814,0.11308369,-0.18266409,-0.073408016,-0.024091858,-0.1222844,0.41658963,-0.39036531,-0.16572109,0.05227687,-0.10350996,0.071776882,0.90985752,0.96684694,0.95036039,0.87581327,-0.42668132,0.038234377,-0.86986537,-0.8714715,-0.82092428,-0.8766975,-0.88782863,-0.83645978,0.82509068,-0.42100876,0.053468903,0.8255536,-0.46204695,-0.02963184,0.043469539,0.67590591,-0.67677982,-0.99647109,-0.90569771,-0.93007535,-0.881701,0.09306775,-1.0,0.027984086,-0.91445327,0.91414144,-0.91347052,0.9126323,-0.87468166,0.86201366,-0.85724706,0.85615353,-0.91799878,0.91840501,-0.9182712,0.91429909,0.96049612,0.98715529,0.99064832,0.037478233,-0.066680016,-0.10814524,-0.97516521,-0.95570343,-0.98472427,-0.97806035,-0.9530023,-0.98275749,-0.97660909,-0.97062643,-0.99224261,0.96179257,0.95440615,0.98593099,-0.97289723,-0.99951972,-0.99858232,-0.99964325
5.0,0.26232825,-0.023257054,-0.12552494,-0.98456111,-0.91337982,-0.91267279,-0.98395147,-0.90720329,-0.90043471,-0.93852643,-0.5502728,-0.79730345,0.83412632,0.64636017,0.79627178,-0.93988956,-0.9997685,-0.99817672,-0.99499042,-0.98290158,-0.91894122,-0.87407121,-0.55206822,-0.3393949,-0.32918311,0.043679499,0.024680016,-0.068278558,-0.17461655,0.21205203,-0.25056268,0.38536077,-0.38000141,0.13323787,-0.091459669,0.033517847,-0.22266447,0.79816383,0.85089265,0.8923294,0.88997692,-0.42265611,0.044050888,-0.97024526,-0.9456811,-0.91993724,-0.96863818,-0.94492229,-0.9168126,0.82509068,-0.42100876,0.053468903,0.90435809,-0.39978167,0.033685921,0.058115337,0.71050278,-0.68403137,-0.99679349,-0.96454758,-0.94638065,-0.9117455,-0.41433364,-1.0,-0.11382963,-0.91961226,0.92581849,-0.9317205,0.93749744,-0.83369426,0.81946745,-0.81582625,0.81694955,-0.87728464,0.87864954,-0.87945876,0.87647139,0.93682412,0.98366825,0.98374874,0.084069165,0.064999597,0.048234989,-0.98880708,-0.97822827,-0.9883445,-0.98777154,-0.97558304,-0.98563035,-0.98887559,-0.98304054,-0.99224261,0.98556984,0.98930593,0.98633909,-0.98503931,-0.99986117,-0.99954619,-0.99975736
5.0,0.28841575,-0.003485395,-0.083827858,-0.99457065,-0.97835984,-0.97994262,-0.99533656,-0.97673059,-0.97779711,-0.93828083,-0.5502728,-0.79730345,0.84761804,0.69590165,0.85249693,-0.97340522,-0.99993875,-0.9994922,-0.99865745,-0.99582982,-0.98009257,-0.97380466,-0.43140884,-0.2388153,-0.13821994,0.23831229,-0.11000527,-0.0014202685,-0.12169744,0.088750964,-0.12369408,0.20468677,-0.11184601,0.13360377,-0.0937938,0.028854775,-0.15602797,0.19333143,0.32339127,0.49647806,0.88529186,-0.42609871,0.038517398,-0.98971312,-0.97043824,-0.95956976,-0.98961631,-0.96952024,-0.9594077,0.81506191,-0.43323703,0.040028902,0.90435809,-0.39978167,0.033685921,0.043669168,0.69874313,-0.67877842,-0.99778698,-0.9892026,-0.96811466,-0.95800828,-0.71725378,-1.0,-0.22919676,-0.50849733,0.50515164,-0.50153157,0.49779543,-0.74119679,0.71850572,-0.71227514,0.71349174,-0.74894444,0.74855634,-0.747632,0.74316423,0.78588944,0.90276637,0.97489366,0.079803783,0.014624073,-0.0045173884,-0.99168826,-0.98327871,-0.99208358,-0.99221877,-0.98087909,-0.99130515,-0.98887559,-0.98893332,-0.99219592,0.98556984,0.98930593,0.98985642,-0.99062645,-0.99990889,-0.9997001,-0.99985204
5.0,0.27116593,-0.025972908,-0.094923481,-0.97012403,-0.90187818,-0.9652996,-0.97738718,-0.90896737,-0.9683916,-0.91115208,-0.54791464,-0.78693937,0.78099952,0.60355963,0.82888164,-0.95804625,-0.99941963,-0.99765643,-0.99871561,-0.99131655,-0.94323883,-0.97538798,-0.36178741,-0.35059514,-0.20555832,-0.051279058,0.2707766,-0.35162033,0.15427516,-0.24918161,0.29176577,-0.26362967,0.32829809,0.097151716,-0.079931683,0.15682244,-0.21054291,0.37277671,-0.29741589,-0.011662935,0.88868488,-0.41889767,0.046875908,-0.98890631,-0.98323615,-0.97134623,-0.98914929,-0.9844571,-0.97271375,0.81683546,-0.43240732,0.041220499,0.90517944,-0.39426422,0.038488707,0.052972998,0.70723083,-0.69005573,-0.99659771,-0.99022541,-0.98790567,-0.97894245,-0.75040056,-1.0,-0.52005666,-0.2806391,0.29271688,-0.30467829,0.31662741,-0.44040831,0.4185207,-0.43419397,0.46575105,-0.57926511,0.58687937,-0.59427615,0.59868432,0.9563277,0.97923493,0.98198888,0.058055977,-0.024006991,-0.031103821,-0.95251521,-0.93148972,-0.97959714,-0.9644834,-0.94241923,-0.98058568,-0.92965676,-0.9192426,-0.97466008,0.93847568,0.95520208,0.9676027,-0.96400196,-0.99855678,-0.99701073,-0.99949196
